Source Lot,Source Code,Lbs Shipped,Seeds/Lb,100-Seed Wt (G),Species Code,Common Name,Genus,Species,label ss,SubSpecies,label var,Variety,NAME,FAMILY,ABBREV_NAME,COLL_DT,ACC_NUM,COLL_NUM,COLL_ID,COLLECTOR,COLLECTED_WITH,COUNTRY_CODE,PHYTOREGION,PHYTOREGION_FULL,SUB_CNT1,SUB_CNT2,SUB_CNT3,GEOG_AREA,LOCALITY,LATITUDE,LONGITUDE,LATITUDE_DECIMAL,LONGITUDE_DECIMAL,GEOREF_SOURCE,GPS_DATUM,ALTITUDE,ALTITUDE_UNIT,LAND_OWNER,ASSOCIATED_TAXA_FULL,USER2,GEOMORPHOLOGY,SLOPE,ASPECT,HABITAT,USER1,GEOLOGY,SOIL_TYPE,COLLECTION_MISC,POPULATION_SIZE,OCCUPANCY,SEED_SOURCE,DESCRIPTION,USER3,USER4,USER5,KEYWORD,PSOURCE_FULL,SECOND_COLL_DT,DATE_AS_GIVEN,USER10,SECONDARY_ID,CREATED_BY,USER8,USER9,ACC_DT,GENUS,SPECIES,COLL_YR,MISC
'SOS-WY050-231,HECOC8-SOS-WY050-231-FREMONT-21,0.2093," 63,648 ",0.7126,HECOC8,needle and thread,Hesperostipa,comata,spp.,comata,,,Hesperostipa comata ssp. comata,POACEAE,HECOC8,28-Jun-21,WY050-231,231,WY050,,"Freeland, E., Cross, R., Smith, K., Wehner, N., Bella, K., Bukowski, K.",US,18E,Wyoming Basin (Omernik),Wyoming,Fremont,Madison Creek Allotment,,"Population is on BLM lands but permission is needed to cross private in Grand Cedars Subdivision. From Lander, drive S 10 miles, then take a right onto Willow Creek Rd. Travel approx 3 miles, then turn L onto Grand Cedars Road. Follow that to where it ends at BLM lands. Population is S of parking area on BLM land.","42°42' 11.1"" N","108°40' 57.3"" W",42.70308,-108.68258,GPS,WGS84,6000,FT,BLM,Artemisia nova:Opuntia polyacantha:Chrysothamnus viscidiflorus:Calochortus nuttallii,,Hillslop,5,"E, SE, S, SW, W",Wetter areas in Artemisia tripartita grasslands,"Grazing, Recreation",Nugget sandstone,Sand,10000 plants sampled,13000,100,P,,,E. Freeland - BLM,3,,,6/30/2021,Also 07/01/21 and 07/06/21,1,Emma E. Freeland 8398,WEB,3,5YR 5/4,11/18/2021,HESPEROSTIPA,comata,2021,
'SOS-WY050-232,GETRC2-SOS-WY050-232-FREMONT-21,0.0166," 711,194 ",0.0637,GETRC2,old man's whiskers,Geum,triflorum,,,var.,ciliatum,Geum triflorum var. ciliatum,ROSACEAE,GETRC2,29-Jun-21,WY050-232,232,WY050,,"Freeland, E., Wehner, N.",US,18E,Wyoming Basin (Omernik),Wyoming,Fremont,Red Canyon Area of Critical Environmental Concern,,"Foothills of the Wind River Range; Red Canyon, in the vicinity of Derby Springs. From the Red Canyon Scenic Overlook, travel west on Highway 28 approximately 1 mile to a pulloff on the N side of the highway. Collection area is approximately 300 feet N of here.","42°35' 46.8"" N","108°38' 01.4"" W",42.59633,-108.63372,GPS,WGS84,7100,FT,BLM,Arenaria congesta:Balsamorhiza incana:Festuca idahoensis:Artemisia tripartita,,Hillslop,10,"N, NE, E, SE, S, SW, W, NW",Wetter areas within Artemisia tripartita grasslands.,"Grazing, Recreation",White River Formation,Other : Silty Clay,1500 plants sampled,5000,5,P,"Inflorescence pink, nodding.",,E. Freeland - BLM,0,,,,,2,,WEB,0.5,7.5 YR 4/2,11/18/2021,GEUM,triflorum,2021,
'SOS-WY050-233,JUARL-SOS-WY050-233-FREMON-21,0.0009," 11,812,500 ",0.0038,JUARL,mountain rush,Juncus,arcticus,spp.,littoralis,,,Juncus arcticus ssp. littoralis,JUNCACEAE,JUARL,14-Jul-21,WY050-233,233,WY050,,"Cross, R., Bella, K., Bukowski, K., Smith, K.",US,20E,Colorado Plateau (Omernik),Wyoming,Fremont,Red Canyon Area of Critical Environmental Concern,,"Foothills of the Wind River Range; Red Canyon, in the vicinity of Derby Springs. From the Red Canyon Scenic Overlook, travel W on Highway 28 approximately 1 mile to a large pulloff on the N side of the highway. The collection area is approximately 600 meters NW of here.","42°35' 53.17"" N","108°38' 18.19"" W",42.5981,-108.63838,GPS,WGS84,7100,FT,BLM,Arnica fulgens:Balsamorhiza incana:Poa secunda:Pascopyrum smithii:Achillea millefolium:Thermopsis rhombifolia,,Drainage,3,"N, NE, E, SE, S, SW, W, NW",Wyoming big sagebrush steppe,"Grazing, Recreation",White River Formation,Other : Sandy Clay Loam,10000 plants sampled,15000,50,P,,,E. Freeland - BLM,3,,,7/15/2021,7/22/2021,2,Cross s.n.,WEB,1,7.5 YR 2.5/2,11/18/2021,JUNCUS,arcticus,2021,
'SOS-WY050-234,ARTRW8-SOS-WY050-234-FREMONT-21,0.0065," 1,739,263 ",0.0260,ARTRW8,Wyoming big sagebrush,Artemisia,tridentata,spp.,wyomingensis,,,Artemisia tridentata ssp. wyomingensis,ASTERACEAE,ARTRW8,18-Oct-21,WY050-234,234,WY050,,"Freeland, E., Cross, R., Yandow, L., Mott, J., Renner, S., Coyne, M., Clingerman, G., Whitford, N., Hegg, S., Mahoney, A.",US,18E,Wyoming Basin (Omernik),Wyoming,Fremont,Government Draw Allotment,,"From Hudson, travel E on E 1st for 1.5 miles to where the road turns south to enter public lands. Follow for approximately 2 miles. Collection site is along both sides of this road, called the Hudson Atlantic City Road.","42°53' 44.2"" N","108°32' 33.6"" W",42.89561,-108.54266,GPS,WGS84,,FT,BLM,Bouteloua gracilis:Elymus lanceolatus:Castilleja angustifolia,,Rolling hills,5,"N, NE, E, SE, S, SW, W, NW",Naturally occurring mid-elevation meadow fen surrounded by coniferous forest primarily Douglas fir (Pseudotsuga menziesii) and true firs. Dense patches of vine maple and hawthorne encroach into meadows.,"Grazing, Recreation",Wind River Formation,Other : Loam,5000 plants sampled,1000000,100,P,,,E. Freeland - BLM,3,,,10/21/2021,10/22/2021,2,Emma E. Freeland 8402,WEB,2,10YR 4/2,11/18/2021,ARTEMISIA,tridentata,2021,
'SOS-OR090B-307,CALU7-SOS-OR090B-307-DOUGLAS-21,0.0102," 1,094,594 ",0.0414,CALU7,woodrush sedge,Carex,luzulina,,,,,Carex luzulina,CYPERACEAE,CALU7,7-Jul-21,OR090B-307,307,OR090B,,"Linden, S., Wittkop, E.",US,4E,Cascades (Omernik),Oregon,Douglas,Upper Willamette Field Office,Elk Meadow,"Take I-5 south to Cottage Grove exit 172, Cottage Grove Lake. Turn left at the off-ramp traffic light onto 6th St, which turns into the London Road, and drive south around the reservoir. Drive past the junction with Cottage Grove Reservoir Road and continue through the town of London Springs to Big River Road (approximately 4.1 miles past the London school). Turn left and follow this paved road, which is also called BLM road 23-3-5.4, approximately 8.6 miles to spur road 23-2-35.1 (make sure to stay right when the paved road splits before going up away from the river bottom) and go through the yellow gate. The spur road isnÃ¢âú¬âü¢t paved, but the road is good enough for a regular car. If you forget the key itÃ¢âú¬âü¢s not a long walk to the site so you can park at the gate and walk in.","43°31' 40.656"" N","-122°53' 54.3006"" W",43.52796,-122,GPS,,4215,FT,BLM,Acer circinatum:Pseudotsuga menziesii:Rhododendron macrophyllum:Sidalcea nelsoniana:Pedicularis racemosa:Rudbeckia occidentalis:Senecio triangularis:Senecio triangularis,,"Hanging fen, small wet meadow",0-5,,Grassy â€œbaldâ€ surrounded by old-growth Pseudotsuga menziesii and Tsuga heterophylla,Wildlife Habitat,Fisher and Eugene Formations and correlative rocks,Other : Loam,100 plants sampled,300,2,P,"Plants are cespitose or short-rhizomed, stems 15-90 cm, leaves 3-9 mm wide and glabrous. Upper spikelet of inflorescence sometimes clustered, lateral spikelets pistillate or tips staminate, perigynia mostly purple or green with reddish purple spots.",,E. Wittkop -- Institute for Applied Ecology,2,,,,2021,,,AEL,2,Forgot to i.d. in the field,1/11/2022,CAREX,luzulina,2021,
'SOS-OR090B-308,CAHI9-SOS-OR090B-308-LINN-21,0.0005," 4,877,419 ",0.0092,CAHI9,harsh Indian paintbrush,Castilleja,hispida,,,,,Castilleja hispida,SCROPHULARIACEAE,CAHI9,13-Jul-21,OR090B-308,308,OR090B,,"Wittkop, E., Linden, S.",US,4E,Cascades (Omernik),Oregon,Linn,Upper Willamette Field Office,Horse Rock Ridge,"Take I-5 south to exit 216 (Brownsville, Halsey). Exit and go towards Brownsville (228 E). Stay on 228 through the outskirts of Brownsville, drive through Crawfordsville, and take a right onto Brush Creek Rd (<0.5mi east of Crawfordsville). Stay on Brush Creek Rd. for several miles, then stay right the entire way. After you pass the town of Mabel, turn right onto Shotgun Creek Rd (#16-1-5). Veer right at Shotgun Creek Recreation Site, and again at Crooked Creek Staging Area. Follow the paved road past a hairpin turn and onto the top of an open area. Drive back into the woods past a shooting area and the road with parking will be after that. Turn left and park at either the first left parking area or further up the side road up near the boulder pile.","44°17' 57"" N","-122°53' 0.6"" W",44.29916,-122,GPS,,"2,500",FT,BLM,Plectritis congesta:Eriophyllum lanatum:Zigadenus venenosus:Danthonia californica,,Slopped meadow,0-50,"S, SW",Wet prairie opening surrounded by Oregon ash forest.,"Recreation, Research Natural Area",Basaltic andesite cut by dikes,Other : Loam,130 plants sampled,200,2,P,"Plants clustered, stems erect and generally unbranched, hispid. Leaves lanceolate to ovate with upper stem leaves sometimes divided into 3+ shallow lobes. Lateral lobes of bracts and upper leaves are short, arising at or above bract midpoint. Bracts bright scarlet or sometimes yellow.",,E. Wittkop,3,,,,2021,,,WEB,1.5 ft,Wet - 10YR2/1 Dry - 10YR3/2,10/25/2021,CASTILLEJA,hispida,2021,
'SOS-OR090B-310,ERLA6-SOS-OR090B-310-LANE-21,0.0043," 744,338 ",0.0609,ERLA6,common woolly sunflower,Eriophyllum,lanatum,,,,,Eriophyllum lanatum,ASTERACEAE,ERLA6,23-Jul-21,OR090B-310,310,OR090B,,"E. Wittkop, S. Linden",US,3E,Willamette Valley (Omernik),Oregon,Lane,Upper Willamette Field Office,Eagle's Rest,"Head south on I-5 from Corvallis. Take exit 188 for OR-58 toward Oakridge/Klamath Falls. Continue onto OR-58 for about 11 miles and turn right onto Lost Creek Rd. The Road will veer left; continue on Lost Creek Rd. In about three miles, turn left onto Eagles Rest Rd. Continue for 2.1 miles and turn left onto US Forest Service Rd. 509. In about 1.8 miles your destination will be on the left side.",,"-122°45' 44.2758"" W",4543.75015,-122,GPS,,944,FT,BLM,Achillea millefolium:Gilia capitata:Lupinus oreganus:Plectritis congesta,,Lower slope,50,"S, SW",Grassy â€œbaldâ€ surrounded by old-growth Pseudotsuga menziesii and Tsuga heterophylla,Wildlife Habitat,Sedimentary and volcaniclastic rocks,Other : Loam,100 plants sampled,300,0.5,P,"Low-growing subshrub. Stems erect to decumbent and usually wooly. Leaves are .5-3 in long, linear to oval, pinnately divided or entire, sessile or petiolate. Inflorescences bright yellow, ray flowers 6-20 mm, oblong to elliptic, 5-15 phyllaries.",,E. Wittkop,3,,,8/25/2021,2021,,,WEB,1.5,Forgot to i.d. in the field,10/26/2021,ERIOPHYLLUM,lanatum,2021,
'SOS-OR090B-311,POGL9-SOS-OR090B-311-LINN-21,0.0097," 1,161,290 ",0.0390,POGL9,sticky cinquefoil,Potentilla,glandulosa,,,,,Potentilla glandulosa,ROSACEAE,POGL9,13-Jul-21,OR090B-311,311,OR090B,,"Wittkop, E., Linden, S.",US,4E,Cascades (Omernik),Oregon,Linn,Upper Willamette Field Office,Horse Rock Ridge,"Take I-5 south to exit 216 (Brownsville, Halsey). Exit and go towards Brownsville (228 E). Stay on 228 through the outskirts of Brownsville, drive through Crawfordsville, and take a right onto Brush Creek Rd (<0.5mi east of Crawfordsville). Stay on Brush Creek Rd. for several miles, then stay right the entire way. After you pass the town of Mabel, turn right onto Shotgun Creek Rd (#16-1-5). Veer right at Shotgun Creek Recreation Site, and again at Crooked Creek Staging Area. Follow the paved road past a hairpin turn and onto the top of an open area. Drive back into the woods past a shooting area and the road with parking will be after that. Turn left and park at either the first left parking area or further up the side road up near the boulder pile.","44°17' 57"" N","-122°53' 0.6"" W",44.29916,-122,GPS,,"2,500",FT,BLM,Plectritis congesta:Danthonia californica:Eriophyllum lanatum:Holodiscus discolor,Burned,Slopped meadow,0-50,"S, SW",Naturally occurring mid-elevation meadow fen surrounded by coniferous forest primarily Douglas fir (Pseudotsuga menziesii) and true firs. Dense patches of vine maple and hawthorne encroach into meadows.,"Wildlife Habitat, Recreation",Basaltic andesite cut by dikes,Loam,125 plants sampled,150,1,P,"Upright and tufted plant with abundant glandular hairs at base. Leaf glabrous to glandular and pinnately divided into 5-9 ovate leaflets, with teeth Â¼-Â½ way to midvein. Flowers in loose cluster with leafy bracts. Petals generally elliptic, yellow to cream in color.",,E. Wittkop,3,,,,2021,,,WEB,1.5,Wet - 10YR2/1 Dry - 10YR3/2,10/25/2021,POTENTILLA,glandulosa,2021,
'SOS-OR090B-312,RUOC2-SOS-OR090B-312-DOUGLAS-21,0.0423," 275,912 ",0.1643,RUOC2,western coneflower,Rudbeckia,occidentalis,,,,,Rudbeckia occidentalis,ASTERACEAE,RUOC2,17-Aug-21,OR090B-312,312,OR090B,,"Linden, S., Wittkop. E",US,4E,Cascades (Omernik),Oregon,Douglas,Upper Willamette Field Office,Elk Meadow,"Take I-5 south to Cottage Grove exit 172, â€œCottage Grove Lakeâ€. Turn left at the off-ramp traffic light onto 6th St, which turns into the London Road, and drive south around the reservoir. Drive past the junction with Cottage Grove Reservoir Road and continue through the town of London Springs to Big River Road (approximately 4.1 miles past the London school). Turn left and follow this paved road, which is also called BLM road 23-3-5.4, approximately 8.6 miles to spur road 23-2-35.1 (make sure to stay right when the paved road splits before going up away from the river bottom) and go through the yellow gate. The spur road isnâ€™t paved, but the road is good enough for a regular car. If you forget the key itâ€™s not a long walk to the site so you can park at the gate and walk in",,"-122°53' 54.3006"" W",43.52796,-122,GPS,,"4,215",FT,BLM,Acer circinatum:Senecio triangularis:Sidalcea nelsoniana:Frasera umpquaensis,,"Hanging fen, small wet meadow",0-5,S,Grassy â€œbaldâ€ surrounded by old-growth Pseudotsuga menziesii and Tsuga heterophylla,Wildlife Habitat,Fisher and Eugene Formations and correlative rocks,Other : Loam,125 plants sampled,250,2,P,"Perennial and rhizomatous plant, generally unbranched or sparsely branched, glabrous to glaucous. Leaves 12-30 cm long, 3-9 cm wide, blade elliptic and coarsely serrate to entire, short hairs present on both sides of the blade. Flower heads are discoid, dark purple to brown, with no ray flowers. The cones turn black when in seed.",,E. Wittkop,3,,,9/15/2021,2021,,,WEB,2-6 ft,Forgot to i.d. in the field,10/26/2021,RUDBECKIA,occidentalis,2021,
'SOS-OR090B-314,ZIVE-SOS-OR090B-314-LINN-21,0.0396," 213,659 ",0.2122,ZIVE,meadow deathcamas,Zigadenus,venenosus,,,,,Zigadenus venenosus,MELANTHIACEAE,ZIVE,13-Jul-21,OR090B-314,314,OR090B,,"E. Wittkop, S. Linden",US,4E,Cascades (Omernik),Oregon,Linn,Upper Willamette Field Office,Horse Rock Ridge,"Take I-5 south to exit 216 (Brownsville, Halsey). Exit and go towards Brownsville (228 E). Stay on 228 through the outskirts of Brownsville, drive through Crawfordsville, and take a right onto Brush Creek Rd (<0.5mi east of Crawfordsville). Stay on Brush Creek Rd. for several miles, then stay right the entire way. After you pass the town of Mabel, turn right onto Shotgun Creek Rd (#16-1-5). Veer right at Shotgun Creek Recreation Site, and again at Crooked Creek Staging Area. Follow the paved road past a hairpin turn and onto the top of an open area. Drive back into the woods past a shooting area and the road with parking will be after that. Turn left and park at the either the first left parking area or further up the side road up near the boulder pile.","44°17' 57"" N","-122°53' 0.6"" W",44.29916,-122,GPS,,"2,500",FT,BLM,Castilleja hispida:Eriophyllum lanatum:Ranunculus occidentalis:Festuca idahoensis:Plectritis congesta,,Slopped meadow,0-50,"S, SW",Naturally occurring mid-elevation meadow surrounded by coniferous forest primarily Douglas fir (Pseudotsuga menziesii).,Recreation,Basaltic andesite cut by dikes,Other : Loam,100 plants sampled,300,5,P,"Bulbs 12-25 mm in diameter, ovate with brownish outer coat. Stems 15-70 cm, erect, glabrous. Leaves 10-40 cm, 4-10 mm wide, scabrous-ciliate. Inflorescences generally in a raceme, 5-25 cm in length. Flowers bisexual and stamens longer than petals, perianth 4-6 mm, ovate to obtuse, white to cream colored.",,E. Wittkop,3,,,,2021,,,WEB,1,Wet - 10YR2/1 Dry - 10YR3/2,10/25/2021,ZIGADENUS,venenosus,2021,
'SOS-OR090B-316,CAHI9-SOS-OR090B-316-LANE-21,0.0006," 4,526,946 ",0.0100,CAHI9,harsh Indian paintbrush,Castilleja,hispida,,,,,Castilleja hispida,SCROPHULARIACEAE,CAHI9,23-Jun-21,OR090B-316,316,OR090B,,"Linden, S, Wittkop, E.",US,4E,Cascades (Omernik),Oregon,Lane,Upper Willamette Field Office,Blue Mountain,"I-5 to Exit 174 â€œCottage Grove, Dorena Lake.â€ Turn left at the end of the off-ramp onto â€œE Cottage Grove Con.â€ Follow Row River Rd/Row River Cutoff Rd for about 1 mile. Turn right onto â€œRow River Conn #1.â€ Turn left on Blue Mtn Peak/Mosby Creek Rd. Set your odometer to zero. At mile 3.6 bear left to stay on Mosby creek Rd. At mile 7.9 turn left onto a gravel road with no street sign (BLM maps Rd 21-2-31). At mile 9.8 there will be a meadow on the left. At mile 10.7 turn left, at mile 12.3 keep left, and at mile 12.4 the road dead ends at the top of Blue Mountain. There will be lots of graffitied rocks and trash. Take the trail leading into the woods to the West and follow briefly till you reach the meadow.","43°42' 26"" N","-122°55' 57"" W",43.70722,-122,GPS,,2762,FT,BLM,Zigadenus venenosus:Eriophyllum lanatum:Eriogonum nudum:Madia gracilis:Koeleria macrantha:Calochortus tolmiei:Dichanthelium acuminatum,,"Steeply sloped prairie, rocky outcrops, cliff",20-May,SW,Mix of meadow and understory or PIPO and PSME in foothills of the Eastern Cascades.,"Wildlife Habitat, Public Access","Silicic vent complexes (Pliocene, Miocene, and upper Oligocene)",Other : Sandy Loam,50 plants sampled,150,0.5,P,"Plants clustered, stems erect and generally unbranched, hispid. Leavesûlanceolate to ovate with upper stem leaves sometimes divided into 3+ûshallow lobes. Lateral lobes of bracts and upper leaves are short, arising atûor above bract midpoint, bracts bright scarlet or sometime yellow.",,E.Wittkop,2,,,,2021,,,WEB,1.5 ft,7.5YR 4/3; BROWN,11/10/2021,CASTILLEJA,hispida,2021,
'SOS-OR134-63,PHSP-SOS-OR134-63-CHELAN-21,0.1416,80067,0.5665,PHSP,showy phlox,Phlox,speciosa,,,,,Phlox speciosa,POLEMONIACEAE,PHSP,17-Jun-21,OR134-63,63,OR134,,"McGrew, R., Boyter, M.",US,77E,North Cascades (Omernik),Washington,Chelan,BLM,Entiat Foot Hills,"From the junction of HWY 97A and the Entiat River Road, travel up the Entiat River Road for ~6.8 miles to Crum Canyon Road. Drive up Crum Canyon Road for ~2.0 miles to a FS road on the right (5302). Drive up the road for ~0.5 miles to the fork in the road. At the fork take the road to the right. Follow this road to the top of the ridge.","47°41' 53"" N","120°17' 13.4"" W",47.69805,-120.28705,GPS,NAD83,2772,FT,BLM,Balsamorhiza sagittata:Lomatium nudicaule:Purshia tridentata:Pseudoroegneria spicata:Achillea millefolium:Carex geyeri:Pinus ponderosa:Lathyrus pauciflorus:Pseudotsuga menziesii,,Foothills,15,NW,Mix of meadow and understory or PIPO and PSME in foothills of the Eastern Cascades.,Habitat And Forestry,Granite,Other : Loam,500 plants sampled,550,5,P,Pink to white corolla;,,"McGrew, R., Boyter, M.",3,,,6/22/2021,06/23/2021. 06/28/2021,0,,WEB,1,10 YR 4/2,7/22/2021,PHLOX,speciosa,2021,
'SOS-OR134-64,PUTR2-SOS-OR134-64-CHELAN-21,0.684,16490,2.7506,PUTR2,antelope bitterbrush,Purshia,tridentata,,,,,Purshia tridentata,ROSACEAE,PUTR2,28-Jun-21,OR134-64,64,OR134,,"McGrew, R., Boyter, M.",US,77E,North Cascades (Omernik),Washington,Chelan,BLM,Entiat Foot Hills,"From the junction of HWY 97A and the Entiat River Road, travel up the Entiat River Road for ~6.8 miles to Crum Canyon Road. Drive up Crum Canyon Road for ~2.0 miles to a FS road on the right (5302). Drive up the road for ~0.5 miles to the fork in the road. At the fork take the road to the right. Follow this road to the top of the ridge.","47°41' 53"" N","120°17' 13.4"" W",47.69805,-120.28705,GPS,NAD83,2772,FT,BLM,Balsamorhiza sagittata:Lomatium nudicaule:Purshia tridentata:Pseudoroegneria spicata:Achillea millefolium:Carex geyeri:Pinus ponderosa:Lathyrus pauciflorus:Pseudotsuga menziesii,,Foothills,15,NW,Mix of meadow and understory or PIPO and PSME in foothills of the Eastern Cascades.,Habitat And Forestry,Granite,Other : Loam,150 plants sampled,200,5,P,Yellow corolla,,"McGrew, R., Boyter, M.",3,,,7/5/2021,7/7/2021,0,,WEB,5,10 YR 4/2,7/22/2021,PURSHIA,tridentata,2021,
'SOS-OR134-65,LONU2-SOS-OR134-65-CHELAN-21,0.615,24144,1.8786,LONU2,barestem biscuitroot,Lomatium,nudicaule,,,,,Lomatium nudicaule,APIACEAE,LONU2,28-Jun-21,OR134-65,65,OR134,,"McGrew, R., Boyter, M",US,77E,North Cascades (Omernik),Washington,Chelan,BLM,Entiat Foot Hills,"From the junction of HWY 97A and the Entiat River Road, travel up the Entiat River Road for ~6.8 miles to Crum Canyon Road. Drive up Crum Canyon Road for ~2.0 miles to a FS road on the right (5302). Drive up the road for ~0.5 miles to the fork in the road. At the fork take the road to the right. Follow this road to the top of the ridge.","47°41' 53"" N","120°17' 13.4"" W",47.69805,-120.28705,GPS,NAD83,,FT,BLM,Balsamorhiza sagittata:Purshia tridentata:Pseudoroegneria spicata:Achillea millefolium:Carex geyeri:Pinus ponderosa:Lathyrus pauciflorus:Pseudotsuga menziesii,,Foothills,15,NW,Rocky outcrops on slopes and washes with Yucca/Cacti dominant,Habitat And Forestry,Granite,Other : Loam,250 plants sampled,300,5,P,Yellow corolla;,,"McGrew, R., Boyter, M.",3,,,7/5/2021,7/7/2021,0,,WEB,0.4,10 YR 4/2,7/22/2021,LOMATIUM,nudicaule,2021,
'SOS-NV052-960,ECEN-SOS-NV052-960-NYE-21,0.0181,"681,081",0.0665,ECEN,Engelmann's hedgehog cactus,Echinocereus,engelmannii,,,,,Echinocereus engelmannii,CACTACEAE,ECEN,26-May-21,NV052-960,960,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Nye,Amargosa Desert,Specter Range,"From the intersection of US-95 and NV-160 in Amargosa Valley, turn north onto a dirt road. Go past the gate and follow north for ~2.5 miles. The population begins just south of the NDOW water tank and follows the wash/canyon slopes north for ~1 mile along road.","36°36' 19"" N","116°6' 51"" W",36.60527,-116.11416,GPS,NAD83,3044,FT,BLM,Yucca schidigera:Larrea tridentata:Ferocactus cylindraceus:Agave utahensis:Amphipappus fremontii:Ambrosia salsola:Ambrosia dumosa:Atriplex sp.:Ephedra sp.:Eriogonum inflatum:Psorothamnus sp.:Hymenoclea salsola:Eriogonum inflatum:Bromus rubens:Thamnosma montana,None,Rocky canyon slopes/wash,May-35,"E, S, W",Rocky granite outcrops with cacti/Encelia farinosa dominant,N/A,"Carbonate Shelf Sequence-Dolomite, Limestone, and Shale",Other : Clay Loam,296 plants sampled,1500,75,P,Pink to magenta flowers,,"M. Depies, Chicago Botanic Garden",3,,,,2021,2,,WEB,1,"10 YR 4/3, wet; 10 YR 6/3, dry",12/7/2021,ECHINOCEREUS,engelmannii,2021,
'SOS-NV052-961,ECEN-SOS-NV052-961-CLARK-21,0.0205,"599,365",0.0756,ECEN,Engelmann's hedgehog cactus,Echinocereus,engelmannii,,,,,Echinocereus engelmannii,CACTACEAE,ECEN,14-May-21,NV052-961,961,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"Newberry Mountains/Laughlin, NV",Bridge Canyon,"From the intersection of US 95-S and Laughlin Hwy, follow the latter east for 10.7 miles. The population extends east and west along a powerline ROW on granite outcrops.","35°10' 49"" N","114°40' 48"" W",35.18027,-114.68,GPS,NAD83,2310,FT,BLM,Opuntia basilaris:Ferocactus cylindraceus:Encelia farinosa:Hyptis emoryi:Larrea tridentata:Eriogonum fasciculatum:Xylorhiza tortifolia:Senegalia greggii:Bromus rubens,None,Mountain ridge,10,"N, E, S","Granitic gravel with Hyptis, Hymenoclea salsola/Creosote, or Cactus dominant",Powerline Row,Felsic phaneritic intrusive rocks,Other : Sandy Loam,190 plants sampled,1500,50,P,Pink/magenta flowers,,"M. Depies, Chicago Botanic Garden",3,,,5/17/2021,2021,2,,WEB,1,"10 YR 3/2, wet; 10 YR 5/3, dry",12/7/2021,ECHINOCEREUS,engelmannii,2021,
'SOS-NV052-962,HYEM-SOS-NV052-962-CLARK-21,0.0125,"925,714",0.0489,HYEM,desert lavender,Hyptis,emoryi,,,,,Hyptis emoryi,LAMIACEAE,HYEM,10-May-21,NV052-962,962,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,"Newberry Mountains/Laughlin, NV",Bridge Canyon,"From the intersection of HWY 95 S and Laughlin HWY, follow the latter east for 11 miles. Turn east onto a powerline ROW and follow for 1.5 miles to the start of the population. The population follows the canyon drainages east for another 2 miles along ROW leading into a wash.","35°10' 24"" N","114°39' 1"" W",35.17333,-114.65027,GPS,NAD83,1431,FT,BLM,Hymenoclea salsola:Larrea tridentata:Senegalia greggii:Opuntia basilaris:Echinocereus engelmannii:Funastrum hirtellum:Asclepias subulata:Bromus rubens:Krameria sp.:Oenothera sp.:Ferocactus cylindraceus,None,Moutain ridge/canyon,10,"N, E",Joshua Tree Woodland/Desert Grassland,Powerline Row,Felsic phaneritic intrusive rocks (granite),Other : Sandy Loam,850 plants sampled,2000,45,P,"Small clusters of purple flowers, strong scent when leaves are crushed",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,5/11/2021,"05/12/2021, 05/17/21, 05/27/21",2,,WEB,9-Mar,"10 YR 4/3, wet; 10 YR 6/4, dry",12/7/2021,HYPTIS,emoryi,2021,
'SOS-NV052-963,BOARA-SOS-NV052-963-CLARK-21,0.033,"438,430",0.1034,BOARA,needle grama,Bouteloua,aristidoides,var.,aristidoides,,,Bouteloua aristidoides var. aristidoides,POACEAE,BOARA,17-Aug-21,NV052-963,963,NV052,,"Depies, M., Ubalde, R.",US,14E,Mojave Basin and Range (Omernik),Nevada,Clark,Wee Thump Joshua Tree Wilderness,Wee Thump East Road,"From Searchlight, NV, follow NV-164 west for 8.2 mi, turning N onto Wee Thump E. Road. The population extends North & South of NV-164 and is extremely common groundcover.",,"115°03' 22.59"" W",35.51352,-115.05627,GPS,NAD83,"4,165",FT,BLM,Yucca brevifolia:Pectis papposa:Bouteloua aristidoides var. aristidoides:Amaranthus fimbriatus:Boerhavia wrightii:Hilaria rigida:Yucca schidigera:Lycium cooperi:Larrea tridentata:Bouteloua eriopoda:Boerhavia triquetra:Portulaca oleracea:Ambrosia salsola:Hymenoclea salsola:Bouteloua barbata:Muhlenbergia porteri:Tribulus terrestris,None,Bajada,3,"E, SE",Joshua Tree Woodland/Desert Grassland,Recreation,Alluvium,Other : Loamy Sand,"5,480","10,000,000",100,P,"Annual grass following monsoon rains, seeds with 3 awns",,"M. Depies, R. Ubalde (Chicago Botanic Garden)",3,,,8/19/2021,8/23/21 - 8/24/21,2,,WEB,0.6,"10 YR 3/3, wet; 10 YR 4/3, dry",12/7/2021,BOUTELOUA,aristidoides,2021,
