Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Panicle 2 4 cm with 1 3 branches and 30 45 spikelets with the branch terminating in a reduced spikelet  Panicles curl when dry and lower stems have a chalky white residue ,11-19-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",300,Wild Habitat,Grazed,Sartwellia flaveriae:Tiquilia hispidissima:Nerisyrenia linearifolia:Yucca elata:Scleropogon brevifolius:Ephedra torreyana,Sub Unit Description  Carlsbad Resource Area  Geology Description   Burton Flat  Locality Description  From CFO turn left onto US 62 E US 180 E and turn left onto Magnum Rd after  7 5 miles  Continue on Magnum Rd for 6 miles then slight right and continue straight on unnamed road for  1 8 miles  Turn Right and continue for  1 mile  site is 0 17 mile south of road,985,32.5834,-104.10596,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,North,N,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201711191530,Collector identifier,NA,CFO201711191530,Other or unclassified name,NA,NA,11-19-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink  5 petaled flower with yellow center and yellow stamens  Stems dry an orange light brown color ,07-19-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",110,Wild Habitat,NA,Thelesperma megapotamicum:Gutierrezia sarothrae:Nerisyrenia linearifolia,Sub Unit Description  Carlsbad Resource Area  Geology Description   Ben Slaughter Draw  Locality Description  South on 62  left onto Dillahunty rd   stop on the right side of Dillahunty rd  approximately 1000 ft before reaching Gypsum rd  intersection  Cross fence and walk approximately 15 minutes until reaching ravine of Ben Slaughter Draw  C  maryannum located within and above ravine ,1066.8,32.04418,-104.32143,WGS84,Lat/lon determined by GPS,"A. Warrington, C. Black","Bureau of Land Management, SOS project",NA,NM080,NA,NA,60,60,Southeast,SE,Loamy sand,Other : loamy sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201707091200,Collector identifier,NA,CFO201707091200,Other or unclassified name,NA,NA,07-19-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,5 petaled  pink flower with yellow center and yellow stamens,08-03-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",121,Wild Habitat,Grazed,Bouteloua curtipendula:Fouquieria splendens:Aristida purpurea var. longiseta,Sub Unit Description  NA  Geology Description   NA  Locality Description  7 Rivers Hwy north toward Brantley Lake  left turn just before Rt 31  left at fork in the road  drive until reaching turn around area  Population at base of hills to the left across a small ravine ,1051.56,32.56028,-104.42256,"NAD83",Lat/lon determined by GPS,"Ashley Warrington, Caroline Black","Bureau of Land Management, SOS project",NA,NM080,NA,NA,12,12,Uncertain,NA,Loamy sand,Other : loamy sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708030000,Collector identifier,NA,CFO201708030000,Other or unclassified name,NA,NA,08-03-2017,Smithsonian,NM State University,NA,,
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers,08-06-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",116,Wild Habitat,N/A,Bouteloua breviseta:Sartwellia flaveriae:Yucca elata:Mentzelia humilis,Sub Unit Description  Carlsbad Resource Area  Geology Description   Seven River Hills West  Locality Description  From Carlsbad NM  take highway 285 N  turn left  W  2 453km N NW of Brantley Lake Rd  onto unnamed dirt road  Follow this road for  1 62km  When you come to a 4 way junction follow dirt road right  W  for  0 48km  and turn right  W  onto 2 track road that follows an allotment fence  Site is  0 68km down 2 track to N at junction with 2 track running N ,1060.704,32.56064,-104.43883,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Southwest,SW,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708061210,Collector identifier,NA,CFO201708061210,Other or unclassified name,NA,NA,08-06-2017,Smithsonian,University of New Mexico,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,5 petaled  pink flower with yellow stamens,08-09-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",212,Wild Habitat,Grazed:Trampled,Bouteloua hirsuta:Thelesperma megapotamicum:Thelesperma megapotamicum:Pleuraphis mutica,Sub Unit Description  Carlsbad Resource Area  Geology Description   Artesia  Locality Description  Take 285 north to Artesia  right onto US 82 E  left onto Karr Ranch Rd   Rt 200   drive approximately 3 8 miles  Population located in field to the right ,1025.0424,32.88926,-104.31894,"NAD83",Lat/lon determined by GPS,"A. Warrington, C. Black","Bureau of Land Management, SOS project",NA,NM080,NA,NA,10,10,West,W,Loamy sand,Other : Loamy sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,08-08-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,From photograph
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with black seeds,08-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",200,Wild Habitat,Grazed,Aristida purpurea:Bouteloua breviseta:Sporobolus nealleyi:Juniperus pinchotii,Sub Unit Description  Carlsbad Resource Area  Geology Description   CP Hill  Locality Description  From US62 180  turn E on Eddy CR424  Follow CR424   4 34km SE to unnamed vehicle trail  Location is   1km down trail  off S side of trail ,1153.6680000000001,32.06634,-104.40622,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Northeast,NE,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708101155,Collector identifier,NA,CFO201708101155,Other or unclassified name,NA,NA,08-10-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Castilleja sessiliflora,NA,NA,Wild material,NA,Flowers pale yellow and bract tips pink,08-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",100,Wild Habitat,Grazed,Yucca elata:Larrea tridentata:Tiquilia hispidissima:Thelesperma megapotamicum,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills North  Locality Description  Turn SE onto unnamed vehicle trail just S of Mile Marker 8 of US 62 180  Turn SW onto another unnamed vehicle trail at  2 84km  Turn SE onto another unnamed trail at  2 65km  Site is   6 65km down this trail off to the NE side of trail ,1167.6888000000001,32.04199,-104.43407,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,South,S,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708101331,Collector identifier,NA,CFO201708101331,Other or unclassified name,NA,NA,NA,,,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with black seeds,08-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",62,Wild Habitat,Grazed,Psilostrophe tagetina:Sporobolus airoides:Calylophus hartwegii:Tiquilia hispidissima,Sub Unit Description  Carlsbad Resource Area  Geology Description   NA  Locality Description  Turn SE onto unnamed vehicle trail between US Hwy 62 180 MMs 5   6  Turn NE 0 73km down trail onto another unnamed trail  Site is 2 53km down trail  at its second intersection with trail junction ,1165.5552,32.04758,-104.4442,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Northwest,NW,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO20170810143,Collector identifier,NA,CFO20170810143,Other or unclassified name,NA,NA,08-10-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink 5 petaled flower with black seeds,08-10-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",146,Wild Habitat,Grazed,Yucca elata:Rhus microphylla:Sporobolus nealleyi:Calylophus hartwegii,Sub Unit Description  Carlsbad Resource Area  Geology Description   NA  Locality Description  Turn SE onto unnamed vehicle trail between US Hwy 62 180 MMs 5   6  Turn NE 0 73km down trail onto another unnamed trail  Site is 3 58km down trail ,1151.8392000000001,32.04923,-104.4335,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,10,10,North,N,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708101718,Collector identifier,NA,CFO201708101718,Other or unclassified name,NA,NA,NA,,,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with yellow centers and black seeds,08-11-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",202,Wild Habitat,Grazed,Rhus microphylla:Bouteloua breviseta:Senecio warnockii:Giliastrum rigidulum,Sub Unit Description  Carlsbad Resource Area  Geology Description   Black River  Locality Description  Take Eddy CR720 East from Hwy 62 180  and turn South onto CR748  Turn East onto an unnamed vehicle trail  4 8km down CR748  Keep on the main trail to where it intersects the T024S R26E   T025S R26E Township line  then Turn NE and travel through Murchison O G pad onto BLM land  T024S R26E Sect 35  ,1016.8128,32.16872,-104.26592,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,West,W,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708111117,Collector identifier,NA,CFO201708111117,Other or unclassified name,NA,NA,08-11-2017,Smithsonian,,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with yellow centers and black seeds,08-11-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",124,Wild Habitat,Grazed,Rhus microphylla:Bouteloua breviseta:Senecio warnockii:Castilleja sessiliflora,Sub Unit Description  Carlsbad Resource Area  Geology Description   Black River  Locality Description  Take Eddy CR720 East from Hwy 62 180  and turn South onto CR748  Turn East onto an unnamed vehicle trail  4 8km down CR748  Keep on the main trail to where it intersects the T024S R26E   T025S R26E Township line  then Turn NE and travel through Murchison O G pad onto BLM land  T024S R26E Sect 35   Walk old 2 track W along the Township line and then cross country W along ridge  0 6km total  to site ,1010.1072,32.16658,-104.26869,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,Northwest,NW,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO2017081111305,Collector identifier,NA,CFO2017081111305,Other or unclassified name,NA,NA,NA,,,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with yellow centers and black seeds,08-11-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",109,Wild Habitat,Grazed,Tiquilia hispidissima:Sartwellia flaveriae:Bouteloua breviseta:Sporobolus airoides,Sub Unit Description  Carlsbad Resource Area  Geology Description   Black River  Locality Description  Take Eddy CR720 East from Hwy 62 180  and turn South onto CR748  Turn East onto an unnamed vehicle trail  4 8km down CR748  Keep on the main trail to where it intersects the T024S R26E   T025S R26E Township line  then keep SW on trail paralleling powerlines   1 9km to cattle gate  After cattle gate  follow trail NW  0 36km  and park at reclaimed O G pad access road  Site is off to E side of access trail    21km N up reclaimed access trail ,311.5056,32.15587,-104.27301,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Northwest,NW,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708111357,Collector identifier,NA,CFO201708111357,Other or unclassified name,NA,NA,08-11-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Acacia neovernicosa,NA,NA,Wild material,NA,Two pairs pinnae,08-22-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",280,Wild Habitat,Grazed,Larrea tridentata:Sartwellia flaveriae:Setaria leucopila:Chamaesyce sp.:Aristida purpurea:Bouteloua breviseta:Tiquilia hispidissima:Tiquilia canescens:Yucca elata:Yucca treculeana:Yucca treculeana:Thymophylla acerosa:Gaura coccinea:Opuntia sp.:Nerisyrenia linearifolia:Thymophylla pentachaeta:Munroa squarrosa:Krameria erecta:Gutierrezia sarothrae:Giliastrum acerosum:Yucca elata:Parthenium confertum:Viguiera stenoloba,Sub Unit Description  Carlsbad Resource Area  Geology Description   Black River Watershed  Locality Description  Take unnamed oil and gas road s  to the boundary between T024S R026E Sect  35 and T025S R026E Sect  3  Site is in SE quarter of T024S R026E Sect  35  North and East of adjacent oil and gas access roads  And North and East around local hills ,1034,32.16657,-104.25741,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,Northwest,NW,Loam,Other : Silt Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,09-08-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with yellow centers and black seeds,08-14-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",100,Wild Habitat,Grazed,Calylophus hartwegii:Sporobolus airoides:Thelesperma megapotamicum:Bouteloua breviseta,Sub Unit Description  Carlsbad Resource Area  Geology Description   NA  Locality Description  Turn SE onto unnamed vehicle trail between US Hwy 62 180 MMs 5   6  After  0 37km E along trail  trail bends sharply to S  Site is  0 2km down trail after this bend ,1174.0896,32.04237,-104.46536,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Northeast,NE,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708141055,Collector identifier,NA,CFO201708141055,Other or unclassified name,NA,NA,08-14-2017,Smithsonian,New Mexico State University,NA,K. Sandbom,In Field
NA,W6,NA,W6,NA,NA,SD,Thelesperma megapotamicum,NA,NA,Wild material,NA,Yellow disk flowers that turn brown and brittle when seeds ripen,08-30-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",340,Wild Habitat,Grazed,Nerisyrenia linearifolia:Pleuraphis mutica:Bouteloua gracilis:Calylophus hartwegii:Tiquilia hispidissima,Sub Unit Description  Carlsbad Resource Area  Geology Description   Ben Slaughter Draw  Locality Description  Leave from CFO and turn right onto E Greene St  for  0 8 miles then turn left onto S Canal St  and follow US 180 W for  26 miles then turn left onto Dillahunty Rd  Drive  7 miles down Dillahunty  site is on the right side  South  of the road past the fence ,1061,32.04785,-104.32603,WGS84,Lat/lon determined by GPS,C. Black,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,10,10,Southwest,SW,Sandy loam,Other : Sandy Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201708301026,Collector identifier,NA,CFO201708301026,Other or unclassified name,NA,NA,09-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Centaurium maryannum,NA,NA,Wild material,NA,Pink flowers with yellow centers and black seeds,08-30-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",320,Wild Habitat,Grazed,Rhus microphylla:Bouteloua breviseta:Senecio warnockii:Tiquilia hispidissima:Giliastrum rigidulum:Castilleja sessiliflora:Nerisyrenia linearifolia:Sartwellia flaveriae:Anulocaulis leiosolenus:Larrea tridentata:Eriogonum gypsophilum:Echinocactus horizonthalonius:Gaura coccinea:Echinocereus dasyacanthus:Chamaesyce sp.:Thelesperma megapotamicum:Mentzelia humilis:Fouquieria splendens:Aristida purpurea var. nealleyi:Thymophylla pentachaeta,Sub Unit Description  Carlsbad Resource Area  Geology Description   Seven Rivers Hills  NE   Locality Description  From Carlsbad NM  take highway 285 N  turn left  W  2 453km N NW of Brantley Lake Rd  onto unnamed dirt road between MMs 5 6  Follow this road SW for  0 43km  and park near junction with unnamed rancher trail splitting to W  Site is  0 67km cross country SE of trail ,1018.032,32.56644,-104.41714,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,8,8,Southeast,SE,Loam,: Silt Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,Collector identifier,NA,,Other or unclassified name,NA,NA,08-31-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Pleuraphis mutica,NA,NA,Wild material,NA,Inflorescence is white to tan and papery  spikelets clustered in threes,09-06-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",1409,Wild Habitat,Grazed,Calylophus hartwegii ssp. filifolius:Bouteloua breviseta:Sartwellia flaveriae:Nerisyrenia linearifolia:Prosopis glandulosa,Sub Unit Description  Carlsbad Resource Area  Geology Description   Cottonwood Draw  Locality Description  From the Carlsbad Field Office  turn right onto E Greene St then left onto S Canal Street and continue onto US 180 W for about 24 miles  Turn left onto Dillahunty road and continue to the Gypsum Road intersection  Turn left onto Gypsum road and continue for about 2 miles and the site will be on the left of the road ,1046,32.07481,-104.31798,WGS84,Lat/lon determined by GPS,C. Black,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,0,0,South,S,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201709060000,Collector identifier,NA,CFO201709060000,Other or unclassified name,NA,NA,09-07-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Pleuraphis mutica,NA,NA,Wild material,NA,Inflorescence is white to tan and papery  spikelets clustered in threes,09-07-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",1446,Wild Habitat,Grazed,Setaria leucopila:Lepidium montanum:Bouteloua breviseta:Sartwellia flaveriae,Sub Unit Description  Carlsbad Resource Area  Geology Description   Cottonwood Draw  Locality Description  From the Carlsbad Field Office  turn right onto E Greene St then left onto S Canal Street and continue onto US 180 W for about 24 miles  Turn left onto Dillahunty road and continue to the Gypsum Road intersection  Turn left onto Gypsum road and continue until it turns into 724 Whites City Road and continue for about 1 mile from the riverbed crossing ,1036,32.10088,-104.32581,WGS84,Lat/lon determined by GPS,C. Black,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,Southeast,SE,Sandy clay loam,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201709070000,Collector identifier,NA,CFO201709070000,Other or unclassified name,NA,NA,09-07-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Pleuraphis mutica,NA,NA,Wild material,NA,Inflorescence is white to tan and papery  spikelets clustered in threes,08-14-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",540,Wild Habitat,Grazed,Calylophus hartwegii:Sporobolus airoides:Bouteloua sp.:Yucca elata:Sartwellia flaveriae:Lepidium sp.:Prosopis glandulosa:Sphaeralcea sp.:Sporobolus texanus:Sporobolus nealleyi:Solanum elaeagnifolium:Solanum elaeagnifolium:Solanum elaeagnifolium:Setaria leucopila:Panicum obtusum:Cuscuta gronovii,Sub Unit Description  Carlsbad Resource Area  Geology Description   Yeso Hills North  Locality Description  Turn SE onto unnamed vehicle trail between US Hwy 62 180 MMs 5   6  Site is  0 3km E along trail before trail bends sharply to S ,1169.5176000000001,32.04354,-104.46591,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,0,0,Northeast,NE,Silty clay,Other : Silty Clay,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201709151451,Collector identifier,NA,CFO201709151451,Other or unclassified name,NA,NA,09-15-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom - BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Sporobolus airoides,NA,NA,Wild material,NA,Grows in clumps with narrow grayish green leaves that turn light tan  seedheads have small reddish spikelets,09-18-2017,"United States, New Mexico, Eddy","United States, Idaho, Ada",700,Wild Habitat,Grazed,Calylophus hartwegii:Prosopis glandulosa:Bouteloua gracilis:Thelesperma megapotamicum:Cirsium sp.,Sub Unit Description  Carlsbad Resource Area  Geology Description   Ben Slaughter Draw  Locality Description  Leave from CFO and turn right onto E Greene St  for  0 8 miles then turn left onto S Canal St  and follow US 180 W for  26 miles then turn left onto Dillahunty Rd  Drive  7 miles down Dillahunty  site is on the right side  South  of the road past the fence ,1038.1488000000002,32.03848,-104.31171,WGS84,Lat/lon determined by GPS,C. Black,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,5,5,South,S,Loamy sand,Other : Loamy Sand,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,CFO201709181030,Collector identifier,NA,CFO201709181030,Other or unclassified name,NA,NA,09-18-2017,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Officeû,,NA,K. Sandbom,From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Eriastrum wilcoxii,NA,NA,Wild material,NA,Small annual with pink flowers,06-06-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",1015,Wild Habitat,Grazed,Yucca sp.:Sphaeralcea coccinea:Oenothera pallida ssp. trichocalyx:Bouteloua gracilis:Opuntia polyacantha,Sub Unit Description  Lander Field Office  Geology Description   Tough Creek Rd   Locality Description  From Shoshoni  Drive 6 5 miles North on Route 20  take the second right to turn onto Tough Creek Rd   you should see the Boysen Reservoir on your left  take an immediate right at the fork and drive approximately 1 mile ,1511.808,43.31697,-108.09478,"NAD83",Lat/lon determined by GPS,"Coggin, C., Freeland, E., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,2,2,Uncertain,"SE, S",Sandy loam,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Prescott-9,Collector identifier,NA,Prescott-9,Other or unclassified name,NA,NA,06-06-2017,Smithsonian,Rocky Mountain Herbarium,NA,"E. Freeland, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Musineon divaricatum,NA,NA,Wild material,NA,Yellow Flower  Leaves Dark Green  not glaucous,06-22-2017,"United States, Wyoming, Fremont","United States, Idaho, Ada",480,Wild Habitat,Grazed,Allium textile:Atriplex gardneri:Opuntia polyacantha:Achnatherum hymenoides:Monolepis nuttalliana:Artemisia pedatifida:Atriplex confertifolia,Sub Unit Description  Lander Field Office  Geology Description   Tough Creek Rd   Locality Description  From Shoshoni  drive 6 4 miles North on Rt  20  take the second right to turn onto Tough Creek Rd   you should see the Boysen Reservoir on the left  take an immediate right at the fork and drive 1 5 miles to the cattle gate and take a right at the fork ,1524,43.31351,-108.09018,"NAD83",Lat/lon determined by GPS,"Coggin, C., Prescott, L.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,1,1,Uncertain,"N, NE, E, W",Silty clay,Other : Silty Clay,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,Freeland-8356,Collector identifier,NA,Freeland-8356,Other or unclassified name,NA,NA,05-23-2017,Smithsonian,Rocky Mountain Herbarium,NA,E. Freeland-BLM,From pressed specimen on another date
