Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Pectis papposa,NA,NA,Wild material,NA,Lemon aroma  leaves filiform or narrowly linear  flowers yellow  1 6 heads clustered in leafy cymes  fruit black and 4 5mm long ,10-29-2018,"United States, New Mexico , Eddy","United States, Idaho",360,Wild Habitat,Grazed:Oil and Gas,Gutierrezia sp.:Prosopis glandulosa:Croton sp.:Artemisia filifolia:Quercus havardii:Cenchrus spinifex:Palafoxia sphacelata,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenim Ridge/ Locality Description: From CFO, head E on Hobbs Highway (180). Turn N on Potash Mines Road (200). When you come to a fork, turn N onto Bluestem Road (360). After 6.02mi, turn N onto Grubbs Road/Duvall Shaft Road (251). After 2.38mi, turn E onto an unnamed lease road. After 0.46mi, turn N onto an unnamed lease road. Park 0.31mi down road, at a pad. Location is cross-country up the dunes that are located under a nearby power line.",1051.56,32.71583,-103.96333,WGS84,Lat/lon determined by GPS,"C. Wiechman, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,Southwest,SW,Unspecified,Other : Silty Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-199,Collector identifier,NA,CFO201810291030,Other or unclassified name,NA,NA,09-12-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bouteloua breviseta,NA,NA,Wild material,NA,Perennial  woody at base  white chalky substance in distal portion of lower internodes  typically found in gypseous soils ,10-30-2018,"United States, New Mexico , Eddy","United States, Idaho",1332,Wild Habitat,Grazed:Oil and Gas,Prosopis glandulosa:Machaeranthera pinnatifida:Atriplex sp.:Muhlenbergia porteri:Yucca elata:Pleuraphis mutica:Setaria leucopila:Scleropogon,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Hart Canyon/ Locality Description: From CFO, take Seven Rivers Highway (285) to Artesia. Turn E on Lovington Highway (82). Turn N on Southern Union Road. Follow road 2.2mi, and follow it East at the fork. After 2.2 mi, turn NW onto an unnamed lease road. After 0.16mi, turn NE onto the east-most lease road at the fork. Location is 0.2mi down road.",1086.612,32.86333,-104.22111,WGS84,Lat/lon determined by GPS,"C. Wiechman, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,North,N,Unspecified,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-201,Collector identifier,NA,CFO201810301230,Other or unclassified name,NA,NA,10-30-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bouteloua hirsuta,NA,NA,Wild material,NA,Inflorescence branches extending 5 10mm beyond base of the terminal spikelets  spikelets green to dark purple ,10-31-2018,"United States, New Mexico , Eddy","United States, Idaho",880,Wild Habitat,Grazed:Oil and Gas,Bouteloua eriopoda:Bouteloua curtipendula:Yucca elata:Juniperus sp.:Aristida purpurea:Croton sp.:Viguiera stenoloba:Agave sp.:Prosopis glandulosa:Sporobolus airoides:Opuntia sp.:Bothriochloa barbinodis:Eragrostis sp.,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : McKittrick Canyon-Black River/ Locality Description: From CFO, head S on National Parks Highway (180/62). Turn W onto Washington Ranch Rd (418). Follow road SW. At intersection with Mayes Ranch Road (422), continue straight to second split. At split, stay W on Washington Ranch Road. Turn W/NW onto unnamed vehicle trail 2.06mi after the split. Location is 1.8mi down trail. Plants are on the N side of the road.",1240.8408000000002,32.03944,-104.56777,WGS84,Lat/lon determined by GPS,C. Wiechman,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,11,11,East,E,Unspecified,Other : Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-202,Collector identifier,NA,CFO201810310830,Other or unclassified name,NA,NA,10-31-2018,Smithsonian ûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Machaeranthera pinnatifida,NA,NA,Wild material,NA,Showy  yellow  radiate flower heads  perennial  sometimes woody at the base ,11-05-2018,"United States, New Mexico , Eddy","United States, Idaho",1250,Wild Habitat,Grazed:Oil and Gas,Prosopis glandulosa:Setaria leucopila:Gaillardia pinnatifida:Bothriochloa barbinodis,"Sub Unit Description :Carslbad Resource Area/ Geology Description : Clayton Basin/ Locality Description: From CFO, head E on Hobbs Highway (180). Turn N on Potash Mines Road (200). When you come to a fork, turn NE onto Shugart Road (222). The location is 0.52mi down the road.",981.1512,32.60583,-103.96194,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman","Bureau of Land Management, SOS project",NA,NM080,NA,NA,3,3,Southeast,SE,Unspecified,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-204,Collector identifier,NA,CFO201811050800,Other or unclassified name,NA,NA,11-05-2018,Smithsonian ûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,Perennial  forms ring  panicles with 1 4 curved branches  blue green leaves that become curly and straw colored when they dry out  ligule of minute hairs  lower most lemmas 3 5 4 0mm ,11-06-2018,"United States, New Mexico , Eddy","United States, Idaho",1859,Wild Habitat,Grazed:Oil and Gas,Prosopis glandulosa:Rhus sp.:Bouteloua curtipendula:Aristida purpurea:Senecio sp.:Yucca elata:Solanum sp.:Croton sp.:Sporobolus airoides,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Outlet Dunnaway Draw/ Locality Description: From CFO, head N on Seven Rivers Highway (285). Turn SW onto Queens Highway (137). At the fork, turn W (right) onto H Bar Y Ranch Road (405). Location is 0.1mi down road. Plants are on both sides of road.",1258.5192,32.36083,-104.57611,WGS84,Lat/lon determined by GPS,"C. Wiechman, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Southwest,SW,Unspecified,Other : Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-206,Collector identifier,NA,CFO201811060815,Other or unclassified name,NA,NA,11-06-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Senecio riddellii,NA,NA,Wild material,NA,Subshrub  showy yellow flower heads  woody base  leaves distinctly green  do not have a minty color   shares many traits in common with S  spartoides  but S  riddellii has calyculi few to several  inconspicuous  to 1 3rd phyllaries ,11-15-2018,"United States, New Mexico , Eddy","United States, Idaho",334,Wild Habitat,Grazed:Oil and Gas,Yucca elata:Sporobolus giganteus:Quercus havardii:Prosopis glandulosa:Andropogon gerardii:Schizachyrium scoparium:Cenchrus spinifex,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenim Ridge/ Locality Description: From CFO, head NE on Hobbs Highway (180). Turn N onto Potash Mines Road (360). Turn NE onto Shugart Road (222). After 8.2mi (2mi N/NE of intersection with Grubbs Road), turn W onto unnamed lease road. Location is 2.66mi down road, off both sides of road.",1078.3824,32.74055,-103.92805,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,East,E,Unspecified,Other : Sandy Loam,Custom Category,Western High Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-207,Collector identifier,NA,CFO201811151300,Other or unclassified name,NA,NA,11-15-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Verbesina encelioides,NA,NA,Wild material,NA,Alternate leaves that are triangular in shape  flower heads showy and yellow  achenes circular in shape with a grey to black center and a tan to white margin ,11-19-2018,"United States, New Mexico , Eddy","United States, Idaho",474,Wild Habitat,Grazed:Oil and Gas,Prosopis glandulosa:Croton sp.:Setaria leucopila:Artemisia filifolia:Sporobolus flexuosus:Muhlenbergia porteri:Yucca elata,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Sand Dunes Oil Fields/ Locality Description: From CFO, head SE on Pecos Highway (285). Turn E on Potash Mines Road (31). Turn E onto Jal Highway (281). Turn S onto Mobley Ranch Road (795). After 0.68mi, turn SE onto unnamed lease road. Location is 4.4mi down road.",1032.6624000000002,32.26305,-103.86833,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman","Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Northeast,NE,Unspecified,Other : Sandy Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-208,Collector identifier,NA,CFO201811190830,Other or unclassified name,NA,NA,NA,,,NA,"C. Wiechman, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Sporobolus contractus,NA,NA,Wild material,NA,Single seeded spikelet  panicle tightly contracted  but sometimes open upon maturity  leaf sheaths with conspicuous tuft of hair ,11-21-2018,"United States, New Mexico , Lea","United States, Idaho",120,Wild Habitat,"Grazed:Oil and Gas, Power Transmission",Prosopis glandulosa:Yucca elata:Artemisia filifolia:Quercus havardii:Croton dioicus:Acacia greggii:Ephedra coryi:Eriogonum annuum:Senecio riddellii:Chamaesaracha:Oenothera sp.:Linum aristatum:Heterotheca subaxillaris:Pectis papposa:Palafoxia sphacelata:Datura quercifolia:Cenchrus spinifex:Munroa squarrosa:Paspalum setaceum:Aristida purpurea:Andropogon scoparius:Schizachyrium scoparium:Bothriochloa barbinodis:Sporobolus flexuosus:Bouteloua hirsuta:Bouteloua eriopoda:Eragrostis sp.:Chamaesyce sp.:Bouteloua barbata:Dimorphocarpa wislizeni:Phyllanthus abnormis:Salsola kali:Setaria leucopila,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Ross Place/ Locality Description: From CFO, head SE on Pecos Highway (285). Turn E on Potash Mines Road (31). Turn E onto Jal Highway (281). Turn S on Orla Road (1). After 1.06mi, turn W onto unnamed lease road. Location is in sand dunes around road.",1091.184,32.20202,-103.67216,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,Northwest,NW,Unspecified,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-209,Collector identifier,NA,CFO201811211237,Other or unclassified name,NA,NA,11-21-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Heterotheca subaxillaris,NA,NA,Wild material,NA,Erect annual  sticky glandular foliage  clasping leaves  showy yellow flower heads ,11-21-2018,"United States, New Mexico , Lea","United States, Idaho",132,Wild Habitat,"Grazed:Oil and Gas, Power Transmission",Prosopis glandulosa:Yucca elata:Artemisia filifolia:Quercus havardii:Croton dioicus:Acacia greggii:Ephedra coryi:Eriogonum annuum:Senecio riddellii:Linum aristatum:Oenothera sp.:Sporobolus contractus:Chamaesyce sp.:Pectis papposa:Palafoxia sphacelata:Datura quercifolia:Cenchrus spinifex:Munroa squarrosa:Paspalum setaceum:Aristida purpurea:Schizachyrium scoparium:Sporobolus contractus:Bouteloua barbata:Sporobolus flexuosus:Bouteloua hirsuta:Bouteloua eriopoda:Eragrostis sp.:Dimorphocarpa wislizeni:Phyllanthus abnormis:Salsola kali:Setaria leucopila,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Ross Place/ Locality Description: From CFO, head SE on Pecos Highway (285). Turn E on Potash Mines Road (31). Turn E onto Jal Highway (281). Turn S on Orla Road (1). After 1.06mi, turn W onto unnamed lease road. Location is in sand dunes around road.",1091.184,32.20202,-103.67216,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,Northwest,NW,Unspecified,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-211,Collector identifier,NA,CFO201811211330,Other or unclassified name,NA,NA,NA,,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Linum aristatum,NA,NA,Wild material,NA,Small  showy  yellow gold flowers with 5 petals  flowers solitary at branch tips  slender  erect  branching stems ,11-23-2018,"United States, New Mexico , Lea","United States, Idaho",140,Wild Habitat,"Grazed:Oil and Gas, Power Transmission",Prosopis glandulosa:Yucca elata:Artemisia filifolia:Quercus havardii:Croton dioicus:Acacia greggii:Ephedra coryi:Eriogonum annuum:Senecio riddellii:Oenothera sp.:Linum aristatum:Sporobolus contractus:Chamaesyce sp.:Heterotheca subaxillaris:Pectis papposa:Palafoxia sphacelata:Datura quercifolia:Cenchrus spinifex:Munroa squarrosa:Paspalum setaceum:Aristida purpurea:Schizachyrium scoparium:Bouteloua barbata:Sporobolus flexuosus:Bouteloua hirsuta:Bouteloua eriopoda:Eragrostis sp.:Dimorphocarpa wislizeni:Phyllanthus abnormis:Salsola kali:Setaria leucopila,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Ross Place/ Locality Description: From CFO, head SE on Pecos Highway (285). Turn E on Potash Mines Road (31). Turn E onto Jal Highway (281). Turn S on Orla Road (1). After 1.06mi, turn W onto unnamed lease road. Location is in sand dunes S of the road.",1085.088,32.20033,-103.67805,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,Northwest,NW,Unspecified,Other : Sandy Clay Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-212,Collector identifier,NA,CFO201811231407,Other or unclassified name,NA,NA,NA,,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Bouteloua eriopoda,NA,NA,Wild material,NA,Spreading  wooly stolons  dark internodes with hairy pubescence  leaf sheaths not hairy  inflorescence branches with tufts of hair at base ,11-23-2018,"United States, New Mexico , Lea","United States, Idaho",1500,Wild Habitat,Grazed:Oil and Gas,Aristida purpurea:Eragrostis sp.:Setaria leucopila:Quercus havardii:Prosopis glandulosa:Munroa squarrosa:Cenchrus spinifex:Cenchrus spinifex:Artemisia filifolia:Artemisia filifolia:Croton dioicus:Melampodium leucanthum,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Sand Dunes Oil Fields/ Locality Description: From CFO, head SE on Pecos Highway (285). Turn E on Potash Mines Road (31). Turn E onto Jal Highway (281). Turn NE onto Paduca Breaks Lane. Location is 0.62mi down road, off the NW side of the road.",1082.04,32.24627,-103.71677,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,4,4,South,S,Unspecified,Other : Sandy Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-213,Collector identifier,NA,CFO201811211515,Other or unclassified name,NA,NA,11-23-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Schizachyrium scoparium,NA,NA,Wild material,NA,Perennial bunchgrass  inflorescences with single branch  lined with spikelets grouped in pairs  tufts of hairs on backs of glumes  stem bases compressed ,11-28-2018,"United States, New Mexico , Eddy","United States, Idaho",867,Wild Habitat,"Grazed:Oil and Gas, Power Transmission",Prosopis glandulosa:Quercus havardii:Andropogon gerardii:Sporobolus giganteus:Yucca elata:Dasyochloa pulchella:Eriogonum annuum:Eriogonum annuum:Croton sp.:Artemisia filifolia:Machaeranthera pinnatifida,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Nimenim Ridge/ Locality Description: From CFO, head NE on Hobbs Highway (180). Turn N onto Potash Mines Road (360). Turn NE onto Shugart Road (222). After 8.2mi (2mi N/NE of intersection with Grubbs Road), turn W onto unnamed lease road. Location is 3.2mi down road, in depressions in dunes on both sides of road.",1083.8688,32.73916,-103.93722,WGS84,Lat/lon determined by GPS,"L. Schroeder, C. Wiechman","Bureau of Land Management, SOS project",NA,NM080,NA,NA,2,2,East,E,Unspecified,Other : Sandy Loam,Custom Category,Western High Plains (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-216,Collector identifier,NA,CFO201811280845,Other or unclassified name,NA,NA,11-28-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Bouteloua gracilis,NA,NA,Wild material,NA,Perennial  forms ring  1 4 curved branches per panicle  blue green leaves that become curly and straw colored when dry  ligule of minute hairs  lowermost lemmas 3 5 4 0mm ,12-03-2018,"United States, New Mexico , Eddy","United States, Idaho",474,Wild Habitat,Grazed:Oil and Gas,Setaria leucopila:Bouteloua curtipendula:Bouteloua eriopoda:Larrea tridentata:Yucca elata:Aristida purpurea:Solanum sp.:Prosopis glandulosa:Baileya sp.:Fouquieria splendens:Dasylirion wheeleri:Opuntia sp.,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Threemile Draw-Black River/ Locality Description: From CFO, head S on National Parks Highway (180/62). Just N of mile marker 19, across from Means Road, turn W onto an unnamed lease road. Location is 0.74mi down road. Plants mostly along roadside.",1133.5512,32.20666,-104.33722,WGS84,Lat/lon determined by GPS,"C. Wiechman, L. Schroeder","Bureau of Land Management, SOS project",NA,NM080,NA,NA,1,1,Northeast,NE,Unspecified,Other : Silty Clay,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-218,Collector identifier,NA,CFO201812030950,Other or unclassified name,NA,NA,12-03-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",From pressed specimen on day of collection
NA,W6,NA,W6,NA,NA,SD,Nicotiana obtusifolia,NA,NA,Wild material,NA,Alternate leaves along stem  flowers white and tube shaped  capsule ovoid  seeds dark red brown ,08-12-2018,"United States, New Mexico , Eddy","United States, Idaho",200,Wild Habitat,Grazed:Mining,Croton dioicus:Senna roemeriana:Gutierrezia sarothrae:Melampodium leucanthum:Bahia pedata:Verbesina encelioides:Setaria leucopila:Prosopis glandulosa:Atriplex canescens:Peganum harmala:Amaranthus sp.:Lepidium montanum:Nerisyrenia camporum:Laennecia coulteri:Chamaesaracha:Glandularia wrightii:Gutierrezia sarothrae:Larrea tridentata:Verbena perennis,"Sub Unit Description :Carlsbad Resource Area/ Geology Description : Los Medranos/ Locality Description: From CFO, take E Hobbs Highway (180) NE. Turn E onto U.S. Refinery Road (605). Turn NE onto Potash Mines Road (31). Turn E onto Jal Highway (128). Turn N onto Nash Draw Road (794). Location is at end of road, around Mosaic Shaft #6, 7.",974,32.35408,-103.8828,WGS84,Lat/lon determined by GPS,K. Sandbom,"Bureau of Land Management, SOS project",NA,NM080,NA,NA,6,6,Southeast,SE,Unspecified,Other : Sandy Loam,Custom Category,Chihuahuan Deserts (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NM080-219,Collector identifier,NA,CFO201808121435,Other or unclassified name,NA,NA,08-12-2018,SmithsonianûNew Mexico State UniversityûCarlsbad BLM Field Office,,NA,"K. Sandbom, BLM",In Field
NA,W6,NA,W6,NA,NA,SD,Oxytropis sericea var. sericea,NA,NA,Wild material,NA,White flowers with a purple keel ,07-11-2018,"United States, Wyoming , Fremont","United States, Idaho",1,Wild Habitat,NA,Artemisia tridentata ssp. vaseyana:Artemisia nova:Delphinium nuttallianum:Viola nuttallii:Dodecatheon conjugens:Gutierrezia sarothrae:Phlox multiflora,"Sub Unit Description :BLM- Lander Field Office/ Geology Description : Miner's Delight/ Locality Description: From Lander, take 287 South for 8.8 miles, then continue straight onto WY-28W for 17.4 miles. Turn left on Dickinson Ave for 1.5 miles, then turn left on Atlantic City Rd. for 1.5 miles, then another left on Fort Stambaugh Loop Rd #2324 for 3 miles. Miner's Delight will be on a gravel road to your left with a sign. Park by the cemetery; plants are located in field directly east of graveyard.",2522.2200000000003,42.53146,-108.6777,"NAD83",Lat/lon determined by GPS,"Cross, R., Tevlin, D.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,5,5,North,"N, NE, E, NW",Unspecified,Other : Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY050-180,Collector identifier,NA,Tevlin 24,Other or unclassified name,NA,NA,06-05-2018,Smithsonian, Rocky Mountain Herbarium,NA,E. Freeland- BLM,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Astragalus miser var. praeteritus,NA,NA,Wild material,NA,Very small purple flowers with pointed keel,07-12-2018,"United States, Wyoming , Fremont","United States, Idaho",3509,Wild Habitat,Grazed,Artemisia tridentata ssp. vaseyana:Artemisia nova:Gutierrezia sarothrae:Phlox multiflora:Oxytropis sericea var. sericea,"Sub Unit Description :BLM- Lander Field Office/ Geology Description : Miner's Delight/ Locality Description: From Lander, take 287 S for 8.8 mi., then continue straight on WY-28 W for 17.4 mi. Turn left on Dickinson Ave for 1.5 mi., then another left on Atlantic City Rd for 1.5 mi. Take a left on Fort Stambaugh Loop Road #2324 for 3 mi. Miner's Delight will be on a gravel road to your left with a sign. Park by cemetery, plants are found on hill top near cemetery and on surrounding hillsides.",2522.2200000000003,42.53152,-108.67764,"NAD83",Lat/lon determined by GPS,"Cross, R., Tevlin, D.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,5,5,Undefined,"N, NE, E, W",Unspecified,Other : Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY050-181,Collector identifier,NA,Tevlin 23,Other or unclassified name,NA,NA,06-05-2018,Rocky Mountain, Lander Field Office,NA,E. Freeland - BLM ,From pressed specimen on another date
NA,W6,NA,W6,NA,NA,SD,Linum kingii,NA,NA,Wild material,NA,Needs herbarium specimens ,07-09-2018,"United States, Wyoming , Fremont","United States, Idaho",1,Wild Habitat,Grazed,Comandra umbellata:Psoralidium lanceolatum:Yermo xanthocephalus:Astragalus spatulatus:Draba sp.,"Sub Unit Description :BLM- Lander Field Office/ Geology Description : Cedar Rim Rd/ Locality Description: From Lander, take 287 South for 39 miles, then turn left onto WY-135N Sand Draw Hwy for about 7 air miles. Turn right onto Cedar Rim Rd and continue for 3.5 miles. Take two-track on left going north for about a half mile. Plants are found on South/Southwest facing slopes near road.",2157.984,42.68617,-108.12834,"NAD83",Lat/lon determined by GPS,"Cross, R., Freeland, E., Tevlin, D.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,15,15,South,"SE, S, SW",Unspecified,Other : Sandy Loam,Wyoming Basin,Wyoming Basin (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY050-182,Collector identifier,NA,Tevlin 28,Other or unclassified name,NA,NA,NA,Needs Vouchers,,NA,E. Freeland- BLM,In Field
NA,W6,NA,W6,NA,NA,SD,Potentilla pectinisecta,NA,NA,Wild material,NA,Yellow flowers with five petals and five sepals  Keyed out in Dorne to Potentilla gracillis var  elmeri  Still needs Herbarium specimen ,07-26-2018,"United States, Wyoming , Fremont","United States, Idaho",907,Wild Habitat,Grazed,Pinus flexilis:Salix sp.:Artemisia tridentata ssp. wyomingensis:Mertensia oblongifolia:Lomatium simplex var. simplex:Achillea millefolium:Antennaria microphylla:Antennaria microphylla,"Sub Unit Description :BLM- Lander Field Office/ Geology Description : Miner's Delight/ Locality Description: From Lander, take 287 South for 8.8 miles, then continue straight onto WY-28W for 17.4 miles. Turn left on Dickinson Ave for 1.5 miles then turn left onto Atlantic City Rd for 1.5 miles, then turn left on Fort Stambaugh Loop Rd #2324 for 3 miles. Turn left on gravel road and park at graveyard and walk into the enclosure on the north side of the cemetery. Population is found in grassy field near stream.",2505.456,42.53254,-108.67986,"NAD83",Lat/lon determined by GPS,"Cross, R., Tevlin, D.","Bureau of Land Management, SOS project",NA,WY050,NA,NA,2,2,Undefined,"NE, E",Unspecified,Other : Loam,Middle Rockies,Middle Rockies (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WY050-184,Collector identifier,NA,Cross 26,Other or unclassified name,NA,NA,NA,Needs Vouchers,,NA,E. Freeland- BLM,In Field
