Curator Unique Number,Accession Prefix (NPGS),Accession Number -Assigned,Inventory Prefix,Inventory Number,Inventory Suffix,Inventory Type - Lookup Picker,Taxon -Lookup Picker in GRIN,Received Date -received by site,Life Form -Lookup Picker,Level of Improvement -Lookup Picker,Reproductive Uniformity -Lookup Picker,Note (Accession Narrative),Date Collected or Developed,Geography (Collection) -Lookup Picker in GRIN,Geography (Donor)  -Lookup Picker in GRIN,Number Plants Sampled,Collecting or Acquisition Source - List,Environment Description,Associated Species,Collector Verbatim Locality,Elevation (meters),Latitude -decimal degrees,Longitude -decimal degrees,Georeference Datum,Georeference Protocol - Lookup Picker,Note (Accession Source - Collector),Cooperator (Donor) 1 -full record,Cooperator (Donor) 2 -full record,Cooperator (Collector) 1 -full record,Cooperator (Collector) 2 -full record,Cooperator (Collector) 3 -full record,Land Owner,Land Owner Original Value,Land Owner Evaluation Required,SLOPE,SLOPE Original Value,ASPECT -lookup picker,ASPECT Original Value,SOIL TEXTURE - lookup picker,Soil TEXTURE Original Value,ECOREGION - Lookup picker,Ecoregion Original Value,Inventory Maintenance Policy,Inventory Maintenance Site -W6,Quantity On Hand,Quantity On Hand Units -'count' or 'packet',"Total Weight -gram (if unknown, leave blank)",Hundred Seed Weight -gram,Seed Count Verification (VALUE CLOSE TO ZERO) -Calcuated column,Parent Inventory,GERMS from DONOR (viability),GERMS from DONOR (test date),Note (Inventory),Accession Name (Identifier 1),Accession Name Category (Identifier 1) -Lookup Picker,"Accession Name Cooperator (Identifier 1) -name, organization",Accession Name (Identifier 2),Accession Name Category (Identifier 2) -Lookup Picker,"Accession Name Cooperator (Identifier 2) -name, organization",Accession Name (Identifier 3),Accession Name Category (Identifier 3) -Lookup Picker,"Accession Name Cooperator (Identifier 3) -name, organization",Collector Voucher Number,Voucher Date,Voucher Location (1),Voucher Location (2),Voucher Location (3),"Voucher Collector -name, organization",Note (Voucher)
NA,W6,NA,W6,NA,NA,SD,Rafinesquia neomexicana,NA,NA,Wild material,NA,White ray flowers with weak  erect stems  Leaves are gray green and are alternate and toothed or narrowly lobed  Leaves are also glabrous and hairless  Plant contains a milky sap ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Larrea tridentata:Ambrosia dumosa:Chaenactis fremontii:Antheropeas wallacei:Malacothrix glabrata:Amsinckia tessellata:Hilaria rigida,Sub Unit Description  Piute Valley  Geology Description   Cal Nev Ari  Locality Description  From I 95 S  turn W onto dirt road into Piute Valley  0 6 miles S of Kidwell Hanger Road  and continue for 1 2 miles  Population is found on both sides of road ,772.3632,35.29043,-114.89891,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,0,0,East,E,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-7,Collector identifier,NA,140L0619F0309-7,Other or unclassified name,NA,NA,04-22-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea ambigua,NA,NA,Wild material,NA,Orange to red cup shaped flowers  5 rounded petals  leaves palmately veined,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Eriogonum pusillum:Mentzelia involucrata:Phacelia crenulata:Lotus strigosus:Encelia farinosa:Gilia scopulorum:Perityle emoryi:Opuntia basilaris,Sub Unit Description  River Mountains  Geology Description   N Enduro Canyon  Locality Description  From highway I 11 S  95 S   take Exit 17 onto Wagonwheel Drive  Turn left onto Wagonwheel Drive  Continue on Wagonwheel Drive for 0 7 miles  At this point Wagonwheel drive turns into Foothills Drive heading north  Continue on Foothills Drive for 1 mile to reach a parking lot for the bike path  From the parking lot  continue over the bike path onto a dirt road  Continue for 0 4 miles  turn southeast  left   continue 400 feet  and turn sharply north  right   Head north for 0 3 miles and turn east  right  to reach parking area  Population found on steep southwestern slopes along first 0 5 miles of foot trail ,722.0712000000001,36.00909,-114.91042,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,13,13,West,W,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,R-140L0619F0309-2,Collector identifier,NA,R-140L0619F0309-2,Other or unclassified name,NA,NA,03-12-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Encelia farinosa,NA,NA,Wild material,NA,Yellow to orange ray florets  long ovate to deltoid silvery leaves ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Sphaeralcea ambigua:Eriogonum pusillum:Mentzelia involucrata:Phacelia crenulata:Lotus strigosus:Gilia scopulorum:Perityle emoryi:Opuntia basilaris,Sub Unit Description  River Mountains  Geology Description   N Enduro Canyon  Locality Description  From highway I 11 S  95 S   take Exit 17 onto Wagonwheel Drive  Turn left onto Wagonwheel Drive  Continue on Wagonwheel Drive for 0 7 miles  At this point Wagonwheel drive turns into Foothills Drive heading north  Continue on Foothills Drive for 1 mile to reach a parking lot for the bike path  From the parking lot  continue over the bike path onto a dirt road  Continue for 0 4 miles  turn southeast  left   continue 400 feet  and turn sharply north  right   Head north for 0 3 miles and turn east  right  to reach parking area  Population found on steep southwestern slopes along first 0 5 miles of foot trail ,765.048,36.01375,-114.90793,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,13,13,West,W,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-8,Collector identifier,NA,140L0619F0309-8,Other or unclassified name,NA,NA,03-26-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Phacelia crenulata,NA,NA,Wild material,NA,Purple to lavender blue flowers with 5  partly used lobes  Unpleasant odor  Hairs on stems and buds  Leaves deeply lobed ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Sphaeralcea ambigua:Eriogonum pusillum:Mentzelia involucrata:Lotus strigosus:Encelia farinosa:Gilia scopulorum:Perityle emoryi:Opuntia basilaris,Sub Unit Description  River Mountains  Geology Description   N Enduro Canyon  Locality Description  From highway I 11 S  95 S   take Exit 17 onto Wagonwheel Drive  Turn left onto Wagonwheel Drive  Continue on Wagonwheel Drive for 0 7 miles  At this point Wagonwheel drive turns into Foothills Drive heading north  Continue on Foothills Drive for 1 mile to reach a parking lot for the bike path  From the parking lot  continue over the bike path onto a dirt road  Continue for 0 4 miles  turn southeast  left   continue 400 feet  and turn sharply north  right   Head north for 0 3 miles and turn east  right  to reach parking area  Population found on steep southwestern slopes along first 0 5 miles of foot trail ,701.9544000000001,36.01566,-114.91247,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,13,13,West,W,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-9,Collector identifier,NA,140L0619F0309-9,Other or unclassified name,NA,NA,03-12-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Camissonia brevipes,NA,NA,Wild material,NA,Inflorescence in a raceme formation  Flower heads with 4 round yellow petals  broad leaves that are pinnately lobed and growing at or near base  Peduncles  petioles  and buds are hairy ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",200,Wild Habitat,None,Chaenactis fremontii:Calycoseris wrightii:Hymenoclea salsola:Larrea tridentata:Eschscholzia minutiflora:Lotus strigosus,Sub Unit Description  River Mountains  Geology Description   Water Tank Canyon  Locality Description  From highway I 11 S  95 S   take Exit 17 onto Wagonwheel Drive  Turn left onto Wagonwheel Drive  Continue on Wagonwheel Drive for 0 7 miles  At this point Wagonwheel drive turns into Foothills Drive heading north  Continue on Foothills Drive for 1 mile to reach a parking lot for the bike path  From the parking lot  continue over the bike path onto a dirt road  Continue east on dirt road for 0 4 miles  take a slight turn south  right  and continue for 0 2 miles  take a slight turn east  left  and continue for 0 1 miles to parking area and a large water tank  A foot trail continues into the canyon on the southern side of the tank  Population found on steep western slopes along first 0 5 miles north side of foot trail ,730.9104,36.0089,-114.90896,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,15,15,West,W,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-10,Collector identifier,NA,140L0619F0309-10,Other or unclassified name,NA,NA,03-19-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Chaenactis fremontii,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",1300,Wild Habitat,NA,Hymenoclea salsola:Amsinckia tessellata:Eriophyllum wallacei:Malacothrix glabrata:Larrea tridentata:Encelia farinosa:Funastrum cynanchoides:Funastrum cynanchoides ssp. heterophyllum,Sub Unit Description  Piute Eldorodo Area of Critical Environmental Concern  Geology Description   E of Searchlight  NV  NW of Cottonwood Cove  Locality Description  From Cottonwood Cove Road and US Rte  95 intersection in Searchlight  NV take Cottowood Cove going E  Continue for approximately 6 75 miles then turn N onto a dirt BLM road  0 55 miles down this road is the center point of the population ,692.8104000000001,35.48346,-114.80685,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,2,2,Northeast,NE,Loamy sand,Other : Loamy sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-7,Collector identifier,NA,140L0619F0318-7,Other or unclassified name,NA,NA,04-02-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Baileya multiradiata,NA,NA,Wild material,NA,Stems and leaves are woolly  leaves basal and lower cauline  flower heads solitary  with yellow disk and ray flowers ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",125,Wild Habitat,None,Amsinckia tessellata:Larrea tridentata:Porophyllum gracile:Amsonia tomentosa:Lotus rigidus:Stephanomeria pauciflora,Sub Unit Description  Piute El Dorado  Geology Description   S of NV 163  Locality Description  From I 95  turn E onto NV 163 and continue for 8 3 miles  Turn S into a dirt parking lot and continue on the main dirt road for 1 5 miles  Population is on both sides of road ,808.0248,35.15335,-114.71997,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,6,6,North,N,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-11,Collector identifier,NA,140L0619F0309-11,Other or unclassified name,NA,NA,03-24-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
NA,W6,NA,W6,NA,NA,SD,Eschscholzia minutiflora,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",700,Wild Habitat,NA,Larrea tridentata:Ambrosia dumosa:Malacothrix glabrata:Lupinus sparsiflorus:Amsinckia tessellata:Rafinesquia neomexicana:Brassica tournefortii:Eschscholzia glyptosperma,Sub Unit Description  Piute Eldorado Area of Critical Environmental Concern  Geology Description   South Piute Valley  Locality Description  From US Rte  95 and Christmas Tree Pass intersection in Cal Nev Ari  NV head S on US Rte  95 for approximately 5 27 miles  Then turn E on NV 163  Continue for approximately 1 5 miles then turn S onto unmarked dirt road  Continue for  26 miles where you will find the center of the population ,831.7992,35.18623,-114.82839,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,1,1,Northwest,NW,Loamy sand,Other : Loamy sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0318-8,Collector identifier,NA,140L0619F0318-8,Other or unclassified name,NA,NA,04-13-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Hymenoclea salsola,NA,NA,Wild material,NA,Plant rounded  odorous  leaves linear  flowers white to green  papery ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Ambrosia dumosa:Phacelia crenulata:Chaenactis fremontii:Chamaesyce polycarpa:Porophyllum gracile:Salvia columbariae:Mimulus bigelovii:Antheropeas wallacei:Funastrum hirtellum:Dalea sp.,Sub Unit Description  El Dorado Mountains  Geology Description   Cottonwood Cove Road  Locality Description  From I 95 in Searchlight  turn E onto Cottonwood Cove Road and continue for 7 7 miles  Turn N onto an unnamed dirt road headed towards Black Mountain and continue for 0 5 miles  Population is found in a wide  sandy wash ,579.12,35.4848,-114.77926,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,1,1,East,E,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-12,Collector identifier,NA,140L0619F0309-12,Other or unclassified name,NA,NA,03-18-2020,Smithsonian,Utah Valley University Herbarium,NA,,
NA,W6,NA,W6,NA,NA,SD,Encelia farinosa,NA,NA,Wild material,NA,NA,NA,"United States, Nevada, Clark","United States, Idaho, Ada",767,Wild Habitat,NA,Larrea tridentata:Amsinckia tessellata:Ambrosia dumosa:Eriogonum fasciculatum:Phacelia crenulata:Krameria erecta:Senegalia greggii,Sub Unit Description  North Dead Mountains Wilderness Area  Geology Description   East of US Rte  95  SW of Laughlin  NV  Locality Description  From the intersection of US Rte  95 and Christmas Tree Pass Rd  head S on US Rte  95 for 5 28 miles then go E on NV 163  Continue for 4 4 miles  then turn S onto a dirt road  Continue down this road for 7 69 miles  then turn SW  left  to follow Mojave Rd  Population is 0 15 miles SW of the fork in the road ,463.90560000000005,35.07578,-114.71712,WGS84,Lat/lon determined by GPS,"Calvillo, S., Champiny, R., Duval, A.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,3,3,Southeast,SE,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,"140L0619F0318-9,10,11",Collector identifier,NA,"140L0619F0318-9,10,11",Other or unclassified name,NA,NA,04-29-2020,Smithsonian,Utah Valley University,NA,,
NA,W6,NA,W6,NA,NA,SD,Xylorhiza tortifolia,NA,NA,Wild material,NA,Stems branching at base  leaves are linear or lanceolate with pointed tips and spiny edges  Leaf surfaces are hairy and glandular  Ray flowers purple to white  disk flowers yellow ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",50,Wild Habitat,None,Larrea tridentata:Sphaeralcea ambigua:Ambrosia dumosa:Opuntia basilaris:Eriogonum fasciculatum:Anisocoma acaulis:Perityle emoryi:Porophyllum gracile:Phacelia crenulata,Sub Unit Description  Nelson  Geology Description   Aztec Wash  Locality Description  From I 95  turn E onto NV 165 and continue for 13 2 miles  Turn N  left  into Aztec Wash and continue for 0 3 miles  Population is on the E side of the wash on a rocky hill ,697.9920000000001,35.71222,-114.79472,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,12,12,Northeast,NE,Clay,Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-13,Collector identifier,NA,140L0619F0309-13,Other or unclassified name,NA,NA,04-08-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Camissonia brevipes,NA,NA,Wild material,NA,Inflorescence in a raceme formation  Flower heads with 4 round yellow petals  broad leaves that are pinnately lobed and growing at or near base  Peduncles  petioles  and buds hairy ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Larrea tridentata:Ambrosia dumosa:Amsinckia tessellata:Mentzelia jonesii:Malacothrix glabrata:Opuntia basilaris:Chamaesyce sp.,Sub Unit Description  Nelson  Geology Description   Aztec Wash  Locality Description  From I 95  turn E onto NV 165 and continue for 13 2 miles  Turn N  left  into Aztec Wash and continue for 0 9 miles  Population is found on both sides of road ,675.1320000000001,35.71867,-114.79013,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,Southeast,SE,Sand,Sand,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-14,Collector identifier,NA,140L0619F0309-14,Other or unclassified name,NA,NA,04-08-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Amsinckia tessellata,NA,NA,Wild material,NA,Plant erect  curled at top  with long bristly hairs  calyx lobes 2 to 4  flower yellow to orange  5 lobed ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",200,Wild Habitat,None,Leptosiphon aureus:Malacothrix glabrata:Rafinesquia neomexicana:Antheropeas wallacei:Ambrosia dumosa,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 1 9 miles  then the population is on both sides of the road ,917.1432000000001,35.75688,-115.20645,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,West,W,Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-15,Collector identifier,NA,140L0619F0309-15,Other or unclassified name,NA,NA,03-31-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Rafinesquia neomexicana,NA,NA,Wild material,NA,White ray flowers with weak  erect stems  Leaves are gray green and are alternate and toothed or narrowly lobed  Leaves are also glabrous and hairless  Plant contains a milky sap ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",200,Wild Habitat,None,Leptosiphon aureus:Amsinckia tessellata:Malacothrix glabrata:Antheropeas wallacei:Ambrosia dumosa,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 2 4 miles  then the population is on both sides of the road ,936.9552,35.75783,-115.19857,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,4,4,West,W,Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-16,Collector identifier,NA,140L0619F0309-16,Other or unclassified name,NA,NA,03-31-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Camissonia brevipes,NA,NA,Wild material,NA,Inflorescence in a raceme formation  Flower heads with 4 round yellow petals  broad leaves that are pinnately lobed and growing at or near base  Peduncles  petioles  and buds hairy ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Phacelia crenulata:Eschscholzia minutiflora:Encelia virginensis:Chaenactis fremontii:Mentzelia jonesii:Allionia incarnata,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 4 6 miles up the road and through the canyon  Population is on the steep slopes on the W side of the canyon ,975.0552,35.75905,-115.16103,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,19,19,Southeast,SE,Sandy loam,Other : Sandy loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-17,Collector identifier,NA,140L0619F0309-17,Other or unclassified name,NA,NA,03-31-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Sphaeralcea ambigua,NA,NA,Wild material,NA,Flowers red to orange  with 5 rounded petals  leaves palmately veined  pubescent ,NA,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Ambrosia dumosa:Camissonia brevipes:Xylorhiza tortifolia:Mentzelia jonesii:Phacelia crenulata:Eriogonum fasciculatum:Dasyochloa pulchella,Sub Unit Description  Ivanpah Valley  Geology Description   Jean  Locality Description  From I 15 S  turn SE onto NV 161 and continue for 1 mile  Turn S onto S Las Vegas Blvd and continue for 0 5 miles  then turn E onto Prison Rd  Continue for 1 mile  then turn S onto unnamed paved road towards Sierra Ready Mix Quarry  continuing for 4 9 miles past the quarry and onto the dirt road  Continue for another 0 5 miles  then turn N at the first intersection and continue up the road for 4 4 miles  At this intersection  turn W and continue for 0 5 miles and turn N onto the powerline road  Continue for 4 6 miles up the road and through the canyon  Population is on the steep  rocky NE facing slopes on the W side of the canyon ,988.1616,35.75995,-115.16275,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,16,16,Northeast,NE,Sandy clay loam,Other : Sandy clay loam,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-18,Collector identifier,NA,140L0619F0309-18,Other or unclassified name,NA,NA,03-31-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Office,,NA,,
NA,W6,NA,W6,NA,NA,SD,Xylorhiza tortifolia,NA,NA,Wild material,NA,White to light lavender petals with 18 60 ray florets and yellow at the center  Gray green stems with fine hairs  Leaves are dentate and growing from the base or lower portion of the plant  Woody base ,04-05-2020,"United States, Nevada, Clark","United States, Idaho, Ada",100,Wild Habitat,None,Amphipappus fremontii:Phacelia pulchella:Mentzelia involucrata:Chaenactis fremontii:Plantago ovata:Encelia farinosa:Enceliopsis argophylla:Enceliopsis argophylla:Enceliopsis argophylla:Enceliopsis argophylla:Mentzelia tricuspis,Sub Unit Description  Rainbow Gardens  Geology Description   Rainbow Gardens Road  Locality Description  From Las Vegas  take E Lake Mead Blvd  NV 147  east towards Lake Mead  Continue on E Lake Mead Blvd after passing the fork with Pabco Road for 1 4 miles  Turn into the lot  road west of E Lake Mead Blvd and continue on dirt road after passing sign trailhead for ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ Ã âú Â ÃûÂ Ã â šÂ Ã â žÂ ÃûÆ Ã â  ÃûÂ Ã â šÂ Ã Â ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ šÃúÂ ÃûÆ ÃúÂ ÃûÂ Ã â šÂ Ã Â Ãûâ šÃúÂ ÃûÆ Ã âú Â Ãûâ šÃúÂ ÃûÆ Ã â  ÃûÂ Ã â šÂ Ã Â ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ ÃúÂ ÃûÂ Ã âú Å ÃúÂ Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ šÃúÂ ÃûÆ ÃúÂ ÃûÂ Ã â šÂ Ã Â Ãûâ šÃúÂ ÃûÆ Ã âú Â ÃûÂ Ã â šÂ Ã â œSunrise Mountain ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ Ã âú Â ÃûÂ Ã â šÂ Ã â žÂ ÃûÆ Ã â  ÃûÂ Ã â šÂ Ã Â ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ šÃúÂ ÃûÆ ÃúÂ ÃûÂ Ã â šÂ Ã Â Ãûâ šÃúÂ ÃûÆ Ã âú Â Ãûâ šÃúÂ ÃûÆ Ã â  ÃûÂ Ã â šÂ Ã Â ÃûÆ Ã âú Å Ãûâ šÃúÂ ÃûÆ Ã â  Ãûâ  Ã âú âü ÃûÆ ÃúÂ ÃûÂ Ã âú Å ÃúÂ Ãûâ  ÃúÂ ÃûÆ Ã â  ÃûÂ Ã â šÂ Ã Â ÃûÆ Ã âú Å Ãûâ šÃúÂ  Continue 0 8 miles and keep slightly right  westernmost fork   Continue 0 8 miles and turn NW  right  onto Rainbow Gardens Road  Continue for 0 5 miles  population east of road on hillside ,562.9656,36.16763,-114.93832,"NAD83",Lat/lon determined by GPS,"Battista, C., Fitz, E., Ubalde, R.","Bureau of Land Management, SOS project",NA,NV052,NA,NA,Public,BLM,NA,14,14,West,W,Clay,Clay,Mojave Basin and Range,Mojave Basin and Range (Omernik),w6_native,W6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,140L0619F0309-19,Collector identifier,NA,140L0619F0309-19,Other or unclassified name,NA,NA,03-30-2020,SmithsonianûUtah Valley University HerbariumûLas Vegas Bureau of Land Management Field Officeû,,NA,,
